Total number of projects,Transaction Time,Current Time MS
6069,1,1617584679848
6070,1,1617584679849
6071,0,1617584679850
6072,1,1617584679850
6073,1,1617584679851
6074,1,1617584679852
6075,1,1617584679853
6076,0,1617584679854
6077,1,1617584679854
6078,1,1617584679855
6079,1,1617584679856
6080,1,1617584679857
6081,1,1617584679858
6082,0,1617584679859
6083,1,1617584679859
6084,1,1617584679860
6085,1,1617584679861
6086,1,1617584679862
6087,0,1617584679863
6088,1,1617584679863
6089,1,1617584679864
6090,1,1617584679865
6091,1,1617584679866
6092,0,1617584679867
6093,1,1617584679867
6094,1,1617584679868
6095,1,1617584679869
6096,1,1617584679870
6097,0,1617584679871
6098,1,1617584679871
6099,1,1617584679872
6100,1,1617584679873
6101,1,1617584679874
6102,0,1617584679875
6103,1,1617584679875
6104,1,1617584679876
6105,1,1617584679877
6106,1,1617584679878
6107,0,1617584679879
6108,1,1617584679879
6109,1,1617584679880
6110,1,1617584679881
6111,1,1617584679882
6112,0,1617584679883
6113,1,1617584679883
6114,1,1617584679884
6115,1,1617584679885
6116,0,1617584679886
6117,1,1617584679886
6118,1,1617584679887
6119,1,1617584679888
6120,1,1617584679889
6121,1,1617584679890
6122,0,1617584679891
6123,1,1617584679891
6124,1,1617584679892
6125,1,1617584679893
6126,1,1617584679894
6127,1,1617584679895
6128,0,1617584679896
6129,1,1617584679896
6130,1,1617584679897
6131,1,1617584679898
6132,1,1617584679899
6133,0,1617584679900
6134,1,1617584679900
6135,1,1617584679901
6136,1,1617584679902
6137,0,1617584679903
6138,1,1617584679903
6139,1,1617584679904
6140,1,1617584679905
6141,1,1617584679906
6142,0,1617584679907
6143,1,1617584679907
6144,1,1617584679908
6145,1,1617584679909
6146,0,1617584679910
6147,1,1617584679910
6148,1,1617584679911
6149,1,1617584679912
6150,1,1617584679913
6151,0,1617584679914
6152,1,1617584679914
6153,1,1617584679915
6154,1,1617584679916
6155,0,1617584679917
6156,1,1617584679917
6157,1,1617584679918
6158,1,1617584679919
6159,1,1617584679920
6160,0,1617584679921
6161,1,1617584679921
6162,1,1617584679922
6163,1,1617584679923
6164,1,1617584679924
6165,1,1617584679925
6166,0,1617584679926
6167,1,1617584679926
6168,1,1617584679927
6169,1,1617584679928
6170,1,1617584679929
6171,0,1617584679930
6172,1,1617584679930
6173,1,1617584679931
6174,1,1617584679932
6175,1,1617584679933
6176,0,1617584679934
6177,1,1617584679934
6178,1,1617584679935
6179,1,1617584679936
6180,1,1617584679937
6181,1,1617584679938
6182,0,1617584679939
6183,1,1617584679939
6184,1,1617584679940
6185,1,1617584679941
6186,1,1617584679942
6187,0,1617584679943
6188,1,1617584679943
6189,1,1617584679944
6190,1,1617584679945
6191,1,1617584679946
6192,0,1617584679947
6193,1,1617584679947
6194,1,1617584679948
6195,1,1617584679949
6196,1,1617584679950
6197,1,1617584679951
6198,0,1617584679952
6199,1,1617584679952
6200,1,1617584679953
6201,1,1617584679954
6202,1,1617584679955
6203,0,1617584679956
6204,1,1617584679956
6205,1,1617584679957
6206,1,1617584679958
6207,1,1617584679959
6208,0,1617584679960
6209,1,1617584679960
6210,1,1617584679961
6211,1,1617584679962
6212,1,1617584679963
6213,1,1617584679964
6214,0,1617584679965
6215,1,1617584679965
6216,1,1617584679966
6217,1,1617584679967
6218,1,1617584679968
6219,1,1617584679969
6220,0,1617584679970
6221,1,1617584679970
6222,1,1617584679971
6223,1,1617584679972
6224,1,1617584679973
6225,0,1617584679974
6226,1,1617584679974
6227,1,1617584679975
6228,1,1617584679976
6229,1,1617584679977
6230,1,1617584679978
6231,1,1617584679979
6232,1,1617584679980
6233,0,1617584679981
6234,1,1617584679981
6235,1,1617584679982
6236,1,1617584679983
6237,1,1617584679984
6238,1,1617584679985
6239,0,1617584679986
6240,1,1617584679986
6241,1,1617584679987
6242,1,1617584679988
6243,1,1617584679989
6244,1,1617584679990
6245,1,1617584679991
6246,1,1617584679992
6247,1,1617584679993
6248,1,1617584679994
6249,1,1617584679995
6250,1,1617584679996
6251,0,1617584679997
6252,1,1617584679997
6253,1,1617584679998
6254,1,1617584679999
6255,1,1617584680000
6256,1,1617584680001
6257,1,1617584680002
6258,0,1617584680003
6259,1,1617584680003
6260,1,1617584680004
6261,1,1617584680005
6262,1,1617584680006
6263,11,1617584680007
6264,1,1617584680018
6265,1,1617584680019
6266,1,1617584680020
6267,0,1617584680021
6268,1,1617584680021
6269,1,1617584680022
6270,1,1617584680023
6271,1,1617584680024
6272,1,1617584680025
6273,1,1617584680026
6274,0,1617584680027
6275,0,1617584680028
6276,1,1617584680028
6277,1,1617584680029
6278,1,1617584680030
6279,1,1617584680031
6280,1,1617584680032
6281,1,1617584680033
6282,0,1617584680034
6283,1,1617584680034
6284,1,1617584680035
6285,1,1617584680036
6286,1,1617584680037
6287,1,1617584680038
6288,1,1617584680039
6289,1,1617584680040
6290,1,1617584680041
6291,0,1617584680042
6292,1,1617584680042
6293,1,1617584680043
6294,1,1617584680044
6295,1,1617584680045
6296,1,1617584680046
6297,1,1617584680047
6298,1,1617584680048
6299,0,1617584680049
6300,1,1617584680049
6301,1,1617584680050
6302,1,1617584680051
6303,1,1617584680052
6304,1,1617584680053
6305,0,1617584680054
6306,2,1617584680054
6307,0,1617584680056
6308,1,1617584680056
6309,1,1617584680057
6310,1,1617584680058
6311,1,1617584680059
6312,1,1617584680060
6313,1,1617584680061
6314,1,1617584680062
6315,0,1617584680063
6316,1,1617584680063
6317,1,1617584680064
6318,1,1617584680065
6319,1,1617584680066
6320,1,1617584680067
6321,0,1617584680068
6322,2,1617584680068
6323,0,1617584680070
6324,1,1617584680070
6325,1,1617584680071
6326,1,1617584680072
6327,1,1617584680073
6328,1,1617584680074
6329,1,1617584680075
6330,1,1617584680076
6331,1,1617584680077
6332,1,1617584680078
6333,0,1617584680079
6334,1,1617584680079
6335,1,1617584680080
6336,1,1617584680081
6337,1,1617584680082
6338,1,1617584680083
6339,1,1617584680084
6340,1,1617584680085
6341,0,1617584680086
6342,1,1617584680086
6343,1,1617584680087
6344,1,1617584680088
6345,1,1617584680089
6346,1,1617584680090
6347,1,1617584680091
6348,0,1617584680092
6349,1,1617584680092
6350,1,1617584680093
6351,1,1617584680094
6352,2,1617584680095
6353,2,1617584680097
6354,2,1617584680099
6355,2,1617584680101
6356,1,1617584680103
6357,2,1617584680104
6358,2,1617584680106
6359,2,1617584680108
6360,2,1617584680110
6361,1,1617584680112
6362,3,1617584680113
6363,1,1617584680116
6364,2,1617584680117
6365,2,1617584680119
6366,2,1617584680121
6367,1,1617584680123
6368,2,1617584680124
6369,1,1617584680126
6370,2,1617584680127
6371,1,1617584680129
6372,2,1617584680130
6373,1,1617584680132
6374,1,1617584680133
6375,2,1617584680134
6376,2,1617584680136
6377,1,1617584680138
6378,1,1617584680139
6379,2,1617584680140
6380,1,1617584680142
6381,1,1617584680143
6382,2,1617584680144
6383,2,1617584680146
6384,1,1617584680148
6385,2,1617584680149
6386,1,1617584680151
6387,1,1617584680152
6388,2,1617584680153
6389,1,1617584680155
6390,1,1617584680156
6391,1,1617584680157
6392,1,1617584680158
6393,1,1617584680159
6394,1,1617584680161
6395,1,1617584680162
6396,1,1617584680163
6397,1,1617584680164
6398,1,1617584680165
6399,2,1617584680166
6400,1,1617584680168
6401,1,1617584680169
6402,1,1617584680170
6403,1,1617584680171
6404,0,1617584680173
6405,1,1617584680173
6406,1,1617584680174
6407,1,1617584680175
6408,1,1617584680176
6409,0,1617584680178
6410,1,1617584680178
6411,1,1617584680179
6412,1,1617584680180
6413,0,1617584680181
6414,1,1617584680181
6415,1,1617584680182
6416,1,1617584680183
6417,0,1617584680184
6418,1,1617584680184
6419,1,1617584680185
6420,1,1617584680186
6421,0,1617584680187
6422,0,1617584680188
6423,1,1617584680188
6424,1,1617584680189
6425,1,1617584680190
6426,0,1617584680191
6427,1,1617584680191
6428,1,1617584680192
6429,1,1617584680193
6430,0,1617584680194
6431,1,1617584680194
6432,1,1617584680195
6433,0,1617584680196
6434,1,1617584680196
6435,0,1617584680197
6436,1,1617584680197
6437,0,1617584680198
6438,1,1617584680198
6439,0,1617584680199
6440,1,1617584680199
6441,0,1617584680200
6442,1,1617584680200
6443,0,1617584680201
6444,1,1617584680201
6445,0,1617584680202
6446,0,1617584680202
6447,1,1617584680202
6448,0,1617584680203
6449,1,1617584680203
6450,0,1617584680204
6451,1,1617584680204
6452,0,1617584680205
6453,1,1617584680205
6454,0,1617584680206
6455,1,1617584680206
6456,0,1617584680207
6457,1,1617584680207
6458,0,1617584680208
6459,1,1617584680208
6460,0,1617584680209
6461,1,1617584680209
6462,0,1617584680210
6463,1,1617584680210
6464,0,1617584680211
6465,1,1617584680211
6466,0,1617584680212
6467,0,1617584680212
6468,1,1617584680212
6469,0,1617584680213
6470,1,1617584680213
6471,0,1617584680214
6472,1,1617584680214
6473,0,1617584680215
6474,1,1617584680215
6475,0,1617584680216
6476,1,1617584680216
6477,0,1617584680217
6478,1,1617584680217
6479,0,1617584680218
6480,1,1617584680218
6481,0,1617584680219
6482,1,1617584680219
6483,0,1617584680220
6484,1,1617584680220
6485,0,1617584680221
6486,0,1617584680221
6487,1,1617584680221
6488,0,1617584680222
6489,1,1617584680222
6490,0,1617584680223
6491,1,1617584680223
6492,0,1617584680224
6493,1,1617584680224
6494,1,1617584680225
6495,0,1617584680226
6496,1,1617584680226
6497,0,1617584680227
6498,1,1617584680227
6499,0,1617584680228
6500,1,1617584680228
6501,0,1617584680229
6502,1,1617584680229
6503,0,1617584680230
6504,1,1617584680230
6505,0,1617584680231
6506,1,1617584680231
6507,0,1617584680232
6508,1,1617584680232
6509,0,1617584680233
6510,1,1617584680233
6511,0,1617584680234
6512,1,1617584680234
6513,0,1617584680235
6514,1,1617584680235
6515,0,1617584680236
6516,1,1617584680236
6517,0,1617584680237
6518,1,1617584680237
6519,0,1617584680238
6520,1,1617584680238
6521,1,1617584680239
6522,0,1617584680240
6523,1,1617584680240
6524,1,1617584680241
6525,0,1617584680242
6526,1,1617584680242
6527,1,1617584680243
6528,0,1617584680244
6529,1,1617584680244
6530,1,1617584680245
6531,0,1617584680246
6532,1,1617584680246
6533,1,1617584680247
6534,0,1617584680248
6535,1,1617584680248
6536,1,1617584680249
6537,0,1617584680250
6538,1,1617584680250
6539,0,1617584680251
6540,1,1617584680251
6541,0,1617584680252
6542,1,1617584680252
6543,1,1617584680253
6544,0,1617584680254
6545,1,1617584680254
6546,0,1617584680255
6547,1,1617584680255
6548,0,1617584680256
6549,1,1617584680256
6550,0,1617584680257
6551,1,1617584680257
6552,0,1617584680258
6553,1,1617584680258
6554,0,1617584680259
6555,1,1617584680259
6556,0,1617584680260
6557,1,1617584680260
6558,1,1617584680261
6559,0,1617584680262
6560,1,1617584680262
6561,0,1617584680263
6562,1,1617584680263
6563,1,1617584680264
6564,0,1617584680265
6565,1,1617584680265
6566,0,1617584680266
6567,1,1617584680266
6568,0,1617584680267
6569,1,1617584680267
6570,1,1617584680268
6571,0,1617584680269
6572,1,1617584680269
6573,0,1617584680270
6574,1,1617584680270
6575,0,1617584680271
6576,1,1617584680271
6577,0,1617584680272
6578,1,1617584680272
6579,0,1617584680273
6580,1,1617584680273
6581,0,1617584680274
6582,1,1617584680274
6583,0,1617584680275
6584,0,1617584680276
6585,1,1617584680276
6586,0,1617584680277
6587,1,1617584680277
6588,0,1617584680278
6589,1,1617584680278
6590,0,1617584680279
6591,1,1617584680279
6592,0,1617584680280
6593,0,1617584680280
6594,1,1617584680280
6595,1,1617584680281
6596,0,1617584680282
6597,1,1617584680282
6598,0,1617584680283
6599,1,1617584680283
6600,0,1617584680284
6601,1,1617584680284
6602,0,1617584680285
6603,1,1617584680285
6604,0,1617584680286
6605,1,1617584680286
6606,0,1617584680287
6607,1,1617584680287
6608,0,1617584680288
6609,1,1617584680288
6610,0,1617584680289
6611,1,1617584680289
6612,0,1617584680290
6613,1,1617584680290
6614,0,1617584680291
6615,1,1617584680291
6616,0,1617584680292
6617,1,1617584680292
6618,0,1617584680293
6619,1,1617584680293
6620,0,1617584680294
6621,1,1617584680294
6622,0,1617584680295
6623,1,1617584680295
6624,0,1617584680296
6625,1,1617584680296
6626,0,1617584680297
6627,1,1617584680297
6628,0,1617584680298
6629,1,1617584680298
6630,1,1617584680299
6631,0,1617584680300
6632,1,1617584680300
6633,0,1617584680301
6634,1,1617584680301
6635,0,1617584680302
6636,1,1617584680302
6637,1,1617584680303
6638,0,1617584680304
6639,1,1617584680304
6640,0,1617584680305
6641,1,1617584680305
6642,0,1617584680306
6643,1,1617584680306
6644,0,1617584680307
6645,1,1617584680307
6646,1,1617584680308
6647,0,1617584680309
6648,1,1617584680309
6649,0,1617584680310
6650,1,1617584680310
6651,0,1617584680311
6652,1,1617584680311
6653,0,1617584680312
6654,1,1617584680312
6655,0,1617584680313
6656,5,1617584680313
6657,1,1617584680318
6658,1,1617584680319
6659,0,1617584680320
6660,1,1617584680320
6661,0,1617584680321
6662,1,1617584680321
6663,0,1617584680322
6664,1,1617584680322
6665,0,1617584680323
6666,1,1617584680323
6667,0,1617584680324
6668,1,1617584680324
6669,0,1617584680325
6670,1,1617584680325
6671,0,1617584680326
6672,1,1617584680326
6673,0,1617584680327
6674,1,1617584680327
6675,0,1617584680328
6676,1,1617584680328
6677,0,1617584680329
6678,1,1617584680329
6679,1,1617584680330
6680,0,1617584680331
6681,0,1617584680331
6682,1,1617584680331
6683,1,1617584680332
6684,0,1617584680333
6685,1,1617584680333
6686,0,1617584680334
6687,1,1617584680334
6688,0,1617584680335
6689,1,1617584680335
6690,0,1617584680336
6691,1,1617584680336
6692,0,1617584680337
6693,1,1617584680337
6694,0,1617584680338
6695,1,1617584680338
6696,0,1617584680339
6697,1,1617584680339
6698,0,1617584680340
6699,1,1617584680340
6700,0,1617584680341
6701,1,1617584680341
6702,0,1617584680342
6703,1,1617584680342
6704,0,1617584680343
6705,1,1617584680343
6706,0,1617584680344
6707,1,1617584680344
6708,1,1617584680345
6709,0,1617584680346
6710,1,1617584680346
6711,0,1617584680347
6712,1,1617584680347
6713,0,1617584680348
6714,1,1617584680348
6715,0,1617584680349
6716,1,1617584680349
6717,0,1617584680350
6718,1,1617584680350
6719,0,1617584680351
6720,1,1617584680351
6721,0,1617584680352
6722,1,1617584680352
6723,0,1617584680353
6724,1,1617584680353
6725,0,1617584680354
6726,1,1617584680354
6727,0,1617584680355
6728,1,1617584680355
6729,1,1617584680356
6730,1,1617584680357
6731,0,1617584680358
6732,1,1617584680358
6733,0,1617584680359
6734,1,1617584680359
6735,0,1617584680360
6736,1,1617584680360
6737,0,1617584680361
6738,1,1617584680361
6739,0,1617584680362
6740,0,1617584680362
6741,1,1617584680362
6742,0,1617584680363
6743,1,1617584680363
6744,0,1617584680364
6745,1,1617584680364
6746,0,1617584680365
6747,1,1617584680365
6748,0,1617584680366
6749,1,1617584680366
6750,0,1617584680367
6751,1,1617584680367
6752,0,1617584680368
6753,1,1617584680368
6754,0,1617584680369
6755,0,1617584680369
6756,1,1617584680369
6757,0,1617584680370
6758,1,1617584680370
6759,0,1617584680371
6760,1,1617584680371
6761,0,1617584680372
6762,1,1617584680372
6763,0,1617584680373
6764,1,1617584680373
6765,0,1617584680374
6766,1,1617584680374
6767,0,1617584680375
6768,1,1617584680375
6769,1,1617584680376
6770,0,1617584680377
6771,1,1617584680377
6772,0,1617584680378
6773,1,1617584680378
6774,0,1617584680379
6775,1,1617584680379
6776,0,1617584680380
6777,0,1617584680380
6778,1,1617584680380
6779,0,1617584680381
6780,1,1617584680381
6781,0,1617584680382
6782,1,1617584680382
6783,0,1617584680383
6784,1,1617584680383
6785,0,1617584680384
6786,1,1617584680384
6787,0,1617584680385
6788,1,1617584680385
6789,1,1617584680386
6790,0,1617584680387
6791,1,1617584680387
6792,0,1617584680388
6793,1,1617584680388
6794,0,1617584680389
6795,1,1617584680389
6796,0,1617584680390
6797,0,1617584680390
6798,1,1617584680390
6799,0,1617584680391
6800,1,1617584680391
6801,0,1617584680392
6802,1,1617584680392
6803,0,1617584680393
6804,1,1617584680393
6805,0,1617584680394
6806,1,1617584680394
6807,0,1617584680395
6808,1,1617584680395
6809,0,1617584680396
6810,1,1617584680396
6811,0,1617584680397
6812,1,1617584680397
6813,0,1617584680398
6814,1,1617584680398
6815,0,1617584680399
6816,1,1617584680399
6817,0,1617584680400
6818,1,1617584680400
6819,0,1617584680401
6820,1,1617584680401
6821,0,1617584680402
6822,1,1617584680402
6823,0,1617584680403
6824,1,1617584680403
6825,0,1617584680404
6826,0,1617584680404
6827,1,1617584680404
6828,0,1617584680405
6829,1,1617584680405
6830,1,1617584680406
6831,0,1617584680407
6832,1,1617584680407
6833,0,1617584680408
6834,1,1617584680408
6835,0,1617584680409
6836,1,1617584680409
6837,0,1617584680410
6838,1,1617584680410
6839,0,1617584680411
6840,1,1617584680411
6841,0,1617584680412
6842,1,1617584680412
6843,0,1617584680413
6844,1,1617584680413
6845,0,1617584680414
6846,1,1617584680414
6847,0,1617584680415
6848,1,1617584680415
6849,0,1617584680416
6850,1,1617584680416
6851,0,1617584680417
6852,1,1617584680417
6853,0,1617584680418
6854,1,1617584680418
6855,0,1617584680419
6856,1,1617584680419
6857,0,1617584680420
6858,1,1617584680420
6859,0,1617584680421
6860,1,1617584680421
6861,0,1617584680422
6862,0,1617584680422
6863,1,1617584680422
6864,0,1617584680423
6865,1,1617584680423
6866,0,1617584680424
6867,1,1617584680424
6868,0,1617584680425
6869,1,1617584680425
6870,0,1617584680426
6871,1,1617584680426
6872,0,1617584680427
6873,1,1617584680427
6874,0,1617584680428
6875,1,1617584680428
6876,0,1617584680429
6877,1,1617584680429
6878,0,1617584680430
6879,1,1617584680430
6880,0,1617584680431
6881,1,1617584680431
6882,0,1617584680432
6883,1,1617584680432
6884,0,1617584680433
6885,1,1617584680433
6886,0,1617584680434
6887,1,1617584680434
6888,0,1617584680435
6889,1,1617584680435
6890,0,1617584680436
6891,1,1617584680436
6892,0,1617584680437
6893,1,1617584680437
6894,0,1617584680438
6895,1,1617584680438
6896,0,1617584680439
6897,1,1617584680439
6898,0,1617584680440
6899,1,1617584680440
6900,0,1617584680441
6901,1,1617584680441
6902,0,1617584680442
6903,1,1617584680442
6904,0,1617584680443
6905,1,1617584680443
6906,0,1617584680444
6907,1,1617584680444
6908,1,1617584680445
6909,0,1617584680446
6910,1,1617584680446
6911,0,1617584680447
6912,1,1617584680447
6913,0,1617584680448
6914,1,1617584680448
6915,0,1617584680449
6916,1,1617584680449
6917,0,1617584680450
6918,1,1617584680450
6919,0,1617584680451
6920,1,1617584680451
6921,0,1617584680452
6922,1,1617584680452
6923,0,1617584680453
6924,1,1617584680453
6925,0,1617584680454
6926,1,1617584680454
6927,0,1617584680455
6928,1,1617584680455
6929,0,1617584680456
6930,1,1617584680456
6931,0,1617584680457
6932,1,1617584680457
6933,0,1617584680458
6934,1,1617584680458
6935,0,1617584680459
6936,1,1617584680459
6937,0,1617584680460
6938,1,1617584680460
6939,0,1617584680461
6940,1,1617584680461
6941,0,1617584680462
